1003,3286,1260,8249,12106
6159,7834,1421,12397,7898
7200,1143,12549,13271,14402
11948,11146,469,6163,5162
528,8630,12547,13965,10223
7526,10520,7752,1978,10976
5165,3782,4605,9518,6469
7526,7752,1978,10520,10976
5835,13389,11216,12790,12315
7526,4894,7752,10976,1978
110,5258,10971,1325,7370
5564,3935,9348,5077,2021
12942,9760,13078,13938,7960
1496,1718,1908,1792,6488
7526,1978,7752,10976,102
2850,4327,5764,5942,9421
8937,13208,13303,12315,2195
8304,8101,11959,7202,9862
7526,1978,7752,10976,102
13854,5594,3678,6809,5107
7526,4894,1978,7752,10520
2607,7430,4929,9072,532
3277,5617,6299,12324,11566
7526,4894,1978,7752,10976
584,9912,12324,10126,5046
5162,11170,7834,5490,6784
12641,7401,11683,2008,12806
99,10265,4390,9837,736
1271,2614,2743,419,4715
1271,2614,2743,419,4715
10652,7277,9066,596,6272
7569,4522,5692,12416,9978
3496,4732,3491,1178,2910
9072,2607,7430,4929,532
528,7731,12538,5408,1186
13570,3726,12587,10461,9382
6084,7911,13598,6379,6922
3472,3099,2459,3819,5959
7752,1978,10976,4696,9613
9091,13017,10558,10167,5331
4066,4365,6847,400,9320
1787,9421,3374,5811,6098
13429,12216,2425,14496,4722
3082,13175,5308,13498,4565
7151,6234,610,12618,3159
5165,3782,4605,9518,6469
13658,12790,5835,2302,5077
3795,1230,6731,1430,8669
8800,3516,1509,8916,12682
5406,13761,4705,3168,939
2607,532,7430,9072,4929
2607,532,7430,9072,4929
9155,4374,2024,14388,8181
7569,5692,4522,12416,9978
5008,8032,7326,5604,2920
8181,1309,2024,7878,13634
3277,5617,12962,9912,11566
6209,9764,4317,6369,4014
12362,4213,8652,13857,6029
8307,363,1184,6770,10144
13660,13181,6159,8834,13124
13660,13181,6159,8834,13124
7526,7752,1978,10976,10520
1629,11189,12064,14291,1185
2024,1309,8181,506,13634
7526,4894,10520,7752,1978
13787,11473,12592,12558,11117
13808,9755,8908,9373,13518
7526,7752,1978,4894,10520
11636,1972,7596,6752,606
2038,920,2109,12109,8800
717,6638,2282,287,8594
12641,11683,2008,7401,14360
1309,8181,13634,2024,8957
4121,4204,3189,3705,2073
5692,7569,9978,12416,4522
9091,10558,13017,64,10167
7526,7752,4894,1978,10976
7200,12549,1143,13271,14402
3794,11146,13652,5162,4163
3871,9354,4966,3166,13402
3871,9354,4966,3166,13402
1143,9228,12549,742,7200
7526,7752,1978,10520,10976
12942,13078,13938,9760,7960
3871,9354,3166,4966,13402
3695,8738,7141,12040,3954
3695,8738,7141,12040,3954
5283,13808,9755,8908,9373
5961,11169,7544,8920,5294
7526,7752,1978,10976,4894
2734,1274,7155,2909,3029
2607,9072,7430,532,6524
10865,12601,9686,8669,1230
9912,6299,12324,5162,10296
12362,12275,10713,12469,6310
6759,12820,7148,13833,12540
9174,5617,7834,3277,11388
9324,4482,22,11471,5655
9286,1531,7851,8059,11127
9686,8669,12601,1230,12804
12547,2342,10223,8630,7670
12641,7401,2008,11683,12806
3935,5564,9348,5077,803
7752,1978,10976,7526,10520
6379,6922,13598,8528,6084
6442,8175,7439,1838,1081
2858,5504,4315,7834,9341
6524,9072,2607,518,532
10693,2036,758,7428,2492
9285,3960,12064,3217,12355
11399,11663,9271,8481,3830
528,7731,5408,6108,12538
1309,8181,13634,2024,8957
645,12506,6273,3617,10360
11166,5615,6702,6176,3352
6379,6922,8528,9921,13598
12315,3072,1596,610,5835
5442,9812,13456,11186,49
6931,2419,2473,5209,9993
7752,4894,10976,1978,4696
3403,9934,8669,200,9708
1309,8181,13634,2024,506
7685,10475,12405,12428,6233
12693,2473,3695,4665,12335
681,4652,4257,14270,8486
9686,8669,1230,3795,12601
717,6638,287,534,13671
2936,1360,3172,12801,8944
12942,13078,9760,7960,13938
1271,2614,2743,8534,13400
12790,3659,7892,9472,5897
5421,3063,13578,3707,2107
2024,8181,1309,13634,506
3629,9583,1699,8598,4305
9199,10785,11803,9363,12530
11959,8101,7601,1823,10285
11959,8101,7601,1823,10285
5165,3782,9518,4605,5974
1309,8181,13634,2024,506
6379,6922,13598,8528,6084
6884,9686,1230,3795,6731
3277,12962,5617,9912,13981
528,6108,7731,12538,5408
717,6638,534,11545,13671
3472,7494,11101,488,13011
528,7731,8630,13965,12547
10520,7752,1978,10976,102
7526,10520,1266,1978,7752
11683,2008,7401,750,12641
9155,4374,9921,1625,9978
6379,6922,8528,13598,9921
2029,9397,997,5426,1775
10431,9698,1220,12772,12063
6084,7911,4237,1309,5692
10520,7752,1978,10976,1092
1260,6056,9288,11280,3449
12942,13078,9760,13938,7960
528,5408,12538,10575,7731
7526,7752,1978,10976,102
2826,12367,13312,14024,10962
14341,3705,4204,9838,3691
6084,7911,1309,8181,13634
13395,1914,5894,6593,12212
9716,6329,10476,8036,9080
3871,9354,3166,4966,13402
14383,44,4537,1566,14282
5125,11948,12324,1348,636
9324,4482,22,11471,5655
5617,11399,14,6642,5387
9653,6176,9812,11101,11166
7526,7752,4894,1978,10976
1978,7752,7526,10520,10976
2282,717,11551,12690,11597
5957,11218,4676,11805,3739
1978,7752,10976,102,9929
6299,9912,10296,2561,1623
5162,2425,11948,5046,12324
5162,2425,11948,5046,12324
7526,1978,7752,10976,10520
7526,7752,1978,10976,10520
3063,4710,7892,9807,2107
14291,10203,13314,1006,1629
14291,10203,13314,1006,1629
14291,10203,13314,1006,1629
12897,8738,8061,3695,3416
7401,2008,11683,12641,12806
8526,7173,11101,9036,6176
13080,7593,11609,1977,9657
1309,8181,2024,13634,506
3516,8800,1509,12682,2587
8181,2024,1309,13634,506
8396,11186,49,138,6227
11888,5209,6355,8032,9993
3010,7014,9255,11571,5776
8800,2038,2587,920,2109
4207,4845,4825,12772,1228
65,2447,5406,13667,14375
65,2447,5406,13667,14375
11683,7401,2008,3826,750
1618,8108,10067,635,7516
323,12833,2011,11768,6091
1230,9686,3795,8669,6731
3286,8249,1260,1003,12106
6084,7911,5692,7569,4522
14510,1782,11524,4997,14182
11146,5162,1502,13652,10994
11146,5162,1502,13652,10994
6379,6922,8528,10558,13017
5835,11216,1596,12315,13389
7526,7752,10976,1978,4894
3871,9354,4966,3166,13402
5165,3782,9518,4605,6469
2695,11927,11232,3421,1579
717,6638,534,13671,287
10558,5331,13017,9091,10167
9518,5165,4605,3782,5974
5692,7569,4522,12416,9978
215,8450,13974,5870,7134
215,8450,13974,5870,7134
3871,9354,3166,4966,13402
5165,3782,9518,4605,6469
7526,1978,7752,10976,102
3871,9354,8411,7806,4966
7526,1978,7752,10976,102
7569,4522,12416,5692,9978
10976,7752,4894,1978,11361
3830,13870,11399,5387,14
8108,635,1730,7077,10067
1309,8181,13634,2024,8957
3948,8579,375,9130,8860
3082,13175,5308,13498,2415
4700,8486,3482,430,11337
8181,9155,13634,2024,13647
6379,6922,13598,6084,8528
7526,4894,7752,1978,10976
12428,1430,4594,1120,12072
11399,5617,14,13870,6642
5165,3782,4605,9518,6469
2878,7834,6159,10305,1623
6953,6046,12293,9296,12271
4082,3050,2330,10277,3021
7526,4894,7752,1978,10976
7569,4522,12416,5692,9978
2660,13927,5747,12635,5700
3871,9354,3166,4966,13402
2660,5747,13927,12635,9398
6379,6922,8528,13598,6084
8190,10073,3135,12971,11545
7843,13808,1025,896,576
320,9967,9029,12164,13882
8500,7204,8133,2456,13708
3472,5959,2459,9657,3099
2021,11216,13389,5835,3072
2736,5594,11246,7834,6159
3795,1230,8669,6731,1430
5165,9518,3782,4605,5974
14375,1790,1092,12252,11257
9686,1230,8669,12601,9708
8246,10686,6374,7645,6060
528,5408,7731,6108,12538
7569,4522,5692,12416,9978
11169,5294,7544,289,8920
11169,5294,7544,289,8920
6379,6922,13598,8528,10558
1309,8181,2024,13634,506
2878,7834,6159,1623,10305
8181,506,2024,1309,13634
11948,469,11146,6163,5593
12315,5835,6425,5759,14438
5618,12717,9517,518,6524
469,11146,13652,5997,6163
5957,11218,4676,11805,3739
8594,1340,13695,3695,10073
7752,10976,1978,102,9929
7526,7752,1978,4894,10976
5617,6642,14,5387,13870
6084,7911,13598,9155,807
9155,4374,9978,5692,1625
11399,11663,14,849,13870
5165,9518,4605,3782,6469
4869,6792,4635,14482,9414
6108,13255,11157,12538,7219
7526,1978,7752,10976,102
8669,1230,9686,3795,3403
5957,11218,4676,11805,3739
7864,2243,2068,3366,9196
3472,7494,11101,13011,7575
11057,584,1587,9451,13724
7526,10520,4894,1978,1266
528,7731,5408,6108,12538
5835,3072,11216,12315,13389
12216,13429,4722,7966,9413
5617,7834,2858,12473,9174
528,5408,12538,13684,6108
5148,12324,1348,5162,5819
12820,6759,12540,7148,4259
5835,12315,3072,1596,11216
3782,5165,9518,4605,6469
7516,1618,7939,10235,13954
4665,6008,12335,6503,2197
200,3795,8669,9686,3403
5084,11789,10265,9837,99
1007,6418,14353,2024,12593
5604,1014,5464,8299,5008
7526,7752,1978,10520,10976
7752,1978,102,10976,9929
5835,610,2021,13389,11216
2024,506,8181,1309,13634
7526,7752,1092,7814,10976
13389,9348,5564,3935,5077
6084,7911,13598,5692,10081
99,4390,10265,736,9837
2677,9004,2666,12586,11429
5692,7569,4522,1309,12416
5165,3782,4605,9518,6469
12586,2677,11429,1950,8513
5165,3782,9518,4605,6469
7526,7752,10520,1092,1978
12693,1340,4665,3695,8594
2736,5594,11246,8943,947
534,12897,717,4176,1718
5165,9518,3782,4605,5974
8669,1230,9686,3795,3403
3871,9354,8411,4966,3166
534,4068,8509,10073,9651
12400,13456,4150,9653,9812
2176,4990,6060,6374,3960
5065,4671,8485,7240,12853
9801,8391,4748,13796,10860
8101,11959,5869,7202,7406
8101,11959,5869,7202,7406
7526,1978,7752,10976,4894
7834,2858,5504,603,6159
528,5408,13684,12538,6108
3482,6746,3404,8486,5608
10295,1496,9130,11555,1908
1502,7967,7027,11948,738
9576,1476,1496,12625,13236
3871,9354,3166,4966,13402
12693,3695,4665,3954,7141
6084,7911,5692,7878,1309
3617,1226,12506,7992,442
10605,7685,7590,1570,8238
5957,4676,11218,11805,3739
1226,3617,4259,7148,12506
13208,8937,2195,7737,8172
5835,610,9483,13389,11840
528,7731,5408,6108,13684
1309,8181,2024,13634,7878
2587,8800,10583,1509,8868
3082,13175,5308,13498,2415
2607,9072,7430,4929,532
1309,8181,2024,13634,8957
99,736,4390,10265,9837
1309,8181,13634,2024,13647
7569,5692,4522,12416,9978
9072,2607,532,6524,518
14383,286,1469,5935,10628
5835,12315,2021,3072,11216
11255,10992,12294,11675,4891
12790,13815,5564,5835,5077
3082,5308,13175,13498,8851
7878,1309,8181,2024,13634
5165,3782,9518,4605,5974
5156,5819,13901,9772,1835
7526,4894,7752,10976,1978
3871,3166,4966,9354,13844
3082,13175,5308,13498,2415
5165,3782,9518,4605,6469
7569,5692,4522,12416,9978
11166,3352,5615,9653,6176
7752,1978,10976,102,4894
9324,4482,22,11471,5655
5604,2605,11126,5008,1595
10558,9091,13017,10167,2002
528,5408,12538,7731,13684
3795,6731,1230,200,1430
10520,1978,10976,7752,102
9686,1230,8669,3795,13909
11959,7601,8101,1823,10285
6084,7911,13598,5692,12416
9324,4482,22,5655,11471
3082,5308,13175,13498,2415
9441,2834,12587,14485,5131
7526,7752,1978,10520,10976
65,2447,5406,10206,11257
9182,13259,8007,11593,8513
7892,1130,13923,9472,3528
10976,4696,1978,739,11361
5308,3082,13175,4565,13498
2024,8181,1309,506,13634
7526,7752,1978,10976,4894
7752,1978,10976,102,9929
8669,9708,200,13909,3403
6393,2143,6060,6374,10203
5957,11218,4676,11805,3739
5165,9518,3782,4605,6469
7752,1978,10976,11361,102
12547,10223,2342,8630,7670
9686,3795,1230,8669,6731
5957,11218,4676,11805,3739
5617,13870,11399,8665,3003
5530,13366,6789,4824,11194
2936,6419,610,11367,5172
7685,9934,2518,1571,200
7685,9934,2518,1571,200
7685,9934,2518,1571,200
8966,96,8407,3450,10276
8966,96,8407,3450,10276
8966,96,8407,3450,10276
5564,3935,2021,9348,5077
65,10206,2447,5406,3588
12400,13456,49,6650,11186
8181,13634,2024,1309,506
9382,12587,13570,9441,790
469,5997,1502,6163,11146
7526,4894,7752,1978,10976
3168,14492,1978,739,4696
1230,8669,3795,9686,6731
528,5408,12538,7731,13684
5981,11246,5490,2878,4539
7526,1978,10520,7752,9929
5165,3782,4605,9518,6469
7685,10475,11612,12405,5346
7526,7752,4894,1978,10976
13224,1898,4279,162,1001
9199,10785,9363,11803,11955
7569,4522,12416,5692,9978
2587,8800,1509,3772,10583
6799,4032,490,1638,6310
12641,2008,7401,11683,12806
4603,10625,10046,10637,12344
12362,12275,8113,14163,13857
7898,4539,13660,6159,8943
7898,4539,13660,6159,8943
3229,8245,9807,7024,1596
7526,10520,7752,1978,4894
4802,8888,4405,10495,10474
6884,3795,6731,200,9686
1759,13641,9343,2804,12160
7526,10520,1092,10532,14375
9324,4482,22,11471,5655
5972,2677,8513,12586,11429
5026,905,5924,4520,10183
528,5408,10575,13275,13753
5165,3782,9518,4605,6469
9072,2607,6524,532,7430
6046,12293,6953,9296,11901
7526,10520,1978,7752,10976
5617,9271,13981,11663,9912
3277,6299,12324,584,5617
12315,8937,610,13208,11973
12324,13981,2410,2976,5148
9324,4482,22,11471,5655
9324,4482,22,11471,5655
8485,4671,5065,7240,12853
6524,2607,9072,518,4929
11898,9530,456,7488,14482
6379,6922,8528,13598,6084
6056,10996,13483,2721,11280
5492,14458,3548,12409,8129
7380,1100,13520,2166,6754
10558,10167,13017,9091,5331
7685,10475,12405,2518,1571
3472,7494,2459,3819,11101
1309,8181,13634,2024,506
12758,3588,7212,4880,1159
5406,8271,10206,978,3168
8669,3403,9708,9934,13909
8669,12601,13909,9686,9708
528,5408,12538,13684,6108
6524,518,2607,9072,7430
8880,13151,1899,4009,12716
9072,532,2607,6524,518
3277,5617,9912,11566,6299
8669,3403,9708,13909,9934
7569,4522,5692,12416,9978
2024,8181,506,13634,1309
7569,4522,5692,12416,9978
9072,6524,2607,532,518
11574,7865,13974,3784,8807
13919,5398,4051,13771,2469
5957,11218,4676,11805,3739
7526,4894,7752,1978,10976
5692,7569,4522,12416,1309
3871,3166,4966,9354,13402
5165,9518,3782,4605,5974
9072,2607,7430,532,6524
10384,6145,1650,502,9938
14002,1144,12485,7148,5140
5162,12324,11663,11566,8130
6084,7911,5692,4237,12416
7526,4894,7752,1978,10976
4565,13175,10962,5308,3082
13222,10786,9653,4197,13101
6171,13921,1615,3466,4322
13078,12942,7960,9760,13938
7834,5490,12265,6159,7201
7834,5490,12265,6159,7201
6379,6922,13598,8528,6084
11169,5294,7544,289,2494
3277,9912,5617,12962,6299
6931,2473,2419,9993,6503
14291,7275,2143,6060,1629
14291,7275,2143,6060,1629
14291,7275,2143,6060,1629
1183,10981,5283,13808,5256
7752,1978,10976,102,9929
13923,9000,7892,8245,2866
3082,13175,5308,4565,13498
7526,10520,1978,7752,10976
3871,9354,3166,4966,13402
1309,8181,2024,13634,8957
3795,1230,9686,6731,6884
14058,5763,3876,11553,10005
12315,5835,610,9483,8592
12315,5835,610,9483,8592
5165,3782,9518,4605,6469
3472,2459,5959,13651,3099
6108,13255,11157,12538,7219
4390,99,736,10265,9837
3695,2058,3013,13261,1047
7569,4522,5692,12416,9978
11166,6176,11101,8019,49
9088,3082,5308,12789,13175
9266,2205,785,4520,5378
5617,4094,13870,13104,9919
6379,6922,13598,6084,7911
3082,5308,13175,13498,4565
3277,5617,6299,9912,11566
3082,5308,13175,13498,2415
12315,8592,11973,11041,9483
13517,9367,3524,2993,5285
10605,7685,10110,13040,11612
11636,1972,7596,606,6752
1309,13634,8181,2024,8957
3516,8916,1115,10232,1509
8181,1309,13634,2024,13647
7526,1978,10520,7752,4894
4537,13587,1566,1469,44
1759,13641,2804,9343,13616
7526,10520,4894,1266,7752
11399,467,3830,12324,5125
7526,4894,7752,10976,1978
12795,14539,9752,8482,6819
1983,11955,9363,1706,2551
5165,9518,4605,3782,6469
7526,1978,7752,10976,10520
3871,4966,13844,9354,3166
14291,6060,1629,1185,10203
14291,6060,1629,1185,10203
5957,11218,4676,11805,3739
7526,7752,1978,10976,10520
7526,7752,1978,10976,10520
7526,7752,1978,10976,10520
8916,3516,1115,10232,10482
7526,7752,10976,1978,4894
5957,11218,4676,11805,3739
551,7836,2531,13219,387
7526,10520,1978,4894,7752
1419,3343,6702,13651,9657
9686,1230,8669,6884,12601
9517,5618,12717,518,6524
10160,11399,3616,14421,11035
9921,9155,4374,1487,2024
7752,10976,7526,1978,102
7401,12641,2008,11683,12806
1571,1430,200,9934,4271
1571,1430,200,9934,4271
3082,5308,13175,13498,4565
10305,13660,2878,8943,6159
12693,3695,12335,4012,6883
3795,1230,9686,8669,200
9091,13017,10558,10167,64
7526,1978,7752,10976,102
916,5894,9265,3623,12212
2826,10962,5308,4565,9718
1421,12397,6159,9060,2548
7526,88,1092,4500,10520
9485,2008,7401,12806,212
11169,289,8920,3434,5294
3695,12693,7141,3954,3416
7526,4894,1266,10520,7752
3472,7494,2459,11101,13011
3082,13175,5308,4565,13498
469,11146,5997,6163,1502
7117,12642,689,4216,10642
1007,11848,585,8933,1625
7526,4894,7752,1266,1978
12942,13078,9760,13938,7960
547,11170,11663,5102,6784
6379,6922,13598,6084,8528
3277,9912,6299,5617,12324
1421,9060,12397,1470,4094
7526,4894,1978,7752,10976
12511,12099,3663,7970,173
12532,12013,3925,11625,5818
5835,13389,11216,3072,12315
7526,10520,4894,7752,1978
8181,1309,13634,2024,13647
12601,9686,12804,8669,13909
12895,2206,8633,13471,834
3419,7454,12301,1328,11417
8669,13909,9708,3403,200
10558,13017,10167,9091,5331
9199,10785,11803,9363,12530
1340,12693,8594,3695,12027
1340,12693,8594,3695,12027
1340,12693,8594,3695,12027
1340,12693,8594,3695,12027
2858,7834,9384,11170,13963
3871,9354,8411,4966,3166
6084,7911,3776,13598,6379
3068,8175,7439,1081,4363
7526,7752,1978,10976,4894
1594,4470,2576,938,1713
528,5408,12538,13684,10575
3472,5959,2459,3155,13651
12625,2223,9576,11574,12027
7526,4894,1978,7752,10976
11898,9530,3767,14482,456
1613,6780,11431,13076,5814
3776,585,13048,1699,12233
5165,9518,3782,4605,6469
1309,2024,8181,13634,506
1502,7834,5504,8943,14354
9686,1230,6884,12601,3795
3886,286,5935,10863,14383
10295,1908,1496,1718,9130
7526,7752,10520,1978,4894
5617,5162,7834,603,9912
8181,1309,13634,2024,8957
11847,4387,1025,576,82
10520,7752,7526,1978,102
12942,9760,13078,13938,7960
3277,5617,9912,6299,2858
7332,750,13564,3826,9485
8485,5065,4671,7240,12853
11948,469,2425,9429,5162
7526,4894,1978,7752,10976
5162,2425,11948,5046,1502
6524,518,2607,532,9072
10686,8246,6374,7645,6060
7792,2041,8123,5303,6369
1713,1594,8275,2444,5780
8181,13634,1309,2024,13647
12216,6659,13429,7966,12487
12417,9271,5617,3277,12962
3482,8486,4700,2068,4175
6084,7911,13598,10081,4522
9483,1596,3072,12315,5835
7526,7752,1978,4894,10976
7526,7752,1978,4894,10976
4594,5026,3795,12339,6731
5165,3782,4605,9518,6469
8669,3403,9708,13909,9934
5530,13366,6789,4824,11194
5564,3935,9348,1240,2021
3286,8249,1003,12106,13526
11959,8101,7601,7202,1823
1230,9686,3795,8669,6731
12315,9483,8592,3393,11840
12315,2302,3393,8937,8592
1309,8181,2024,13634,506
7526,1978,7752,10976,102
11948,11146,469,6163,5162
4929,2607,7430,11446,11420
5617,7834,9912,3277,6299
2887,4653,2085,2096,4732
6084,7911,5692,1309,13598
11959,8101,7601,13912,1823
5835,12315,610,14171,5759
7752,4894,7526,10976,1978
7540,12967,11948,13620,12216
8181,1309,2024,13634,506
3871,9354,3166,4966,13402
8800,3516,12682,1509,2587
2607,11420,532,4929,518
1978,7752,7526,10976,102
5835,13389,11216,12790,12315
7526,7752,10976,1978,4894
7526,7752,10976,1978,4894
7526,7752,1978,4894,10976
12641,7401,11683,2008,12806
12641,11683,7401,2008,12806
12641,11683,7401,2008,12806
13599,1309,2024,9155,8181
5617,3277,9912,6299,7834
10558,64,5331,10167,13017
5564,3935,9348,5077,2021
10976,4696,739,3168,14492
5957,11218,4676,11805,3739
1718,1047,9561,12442,8319
5294,11169,8920,7544,3434
1867,900,927,6238,5182
8304,8101,11959,7202,9862
2002,4950,126,10167,911
2038,8800,920,2109,2587
8738,3695,7141,10073,3416
8738,3695,7141,10073,3416
7834,5504,2858,6159,5162
10160,11035,14421,12799,2732
12109,920,2038,2109,1945
8669,3795,1230,3403,9686
8669,9686,1230,13909,9708
4565,3082,5308,13175,8851
4271,4391,1356,1430,6233
1699,3629,9583,8598,4305
6992,4782,9651,14341,7584
635,8108,7077,10067,1730
9912,3277,12962,5617,6299
4038,11399,5617,9912,12962
717,534,13671,6638,9895
12641,11683,7401,2008,12806
2607,6524,11446,518,4929
12942,13078,9760,13938,7960
5165,3782,9518,4605,6469
6702,9001,13651,5123,11668
3472,3099,2459,3819,5959
7752,1978,10976,4696,9613
5162,12324,5148,13870,11663
5957,11218,4676,11805,3739
13429,12216,2425,14496,4722
6159,12397,7834,2561,1421
1978,7752,7526,10976,102
9801,8391,9421,13796,3374
8181,13634,1309,2024,13647
2607,9072,532,7430,6524
11169,5294,8920,289,7544
7834,13652,11146,9384,6159
7752,1978,10976,739,9929
506,2024,8181,1309,9155
9072,2607,7430,532,6524
1309,8181,2024,13634,506
5835,610,13389,2021,9483
7752,1978,10976,7526,102
1669,833,8379,12362,3841
13660,13181,6159,8834,13124
13660,13181,6159,8834,13124
1629,11189,12064,14291,1185
9653,1852,11238,13101,920
5957,11218,4676,11805,3739
9138,10729,12321,9073,2409
12693,12591,12678,1090,6883
1309,13634,8181,2024,8957
12678,4909,5541,7487,7312
9060,4094,5387,5617,12397
717,6638,2282,287,8594
9686,8818,12601,8669,1230
719,4697,1476,6488,6883
3306,13927,5747,12635,2660
6379,6922,8528,13598,6084
1309,8181,13634,2024,8957
6379,6922,8528,13598,506
11323,3602,8365,6891,5576
2660,5747,13927,12635,9398
7526,7752,1978,10520,10976
12547,2342,10223,8630,7670
3496,3491,10843,7697,2525
12547,10223,2342,8630,7670
14291,6060,10203,5279,1185
9072,2607,6524,532,518
717,287,12040,13671,6638
5957,11218,4676,11805,3739
3277,12962,5617,9912,6299
5156,5819,13901,9772,4893
9455,7740,3688,435,9546
5961,11169,7544,8920,5294
7526,7752,1978,10520,10976
1185,6060,3960,7645,9615
2002,4950,10167,126,11895
5162,7834,1502,603,11170
3082,5308,13175,4565,13498
7526,4894,10520,7752,1266
9072,2607,7430,532,4929
3871,9354,13844,4966,7806
1185,1629,6060,6374,14291
1185,1629,6060,6374,14291
2607,4929,532,9072,7430
5692,7569,4522,12416,9978
7526,4894,7752,1978,10976
7526,7752,1978,10976,102
5008,2920,12772,5604,11126
1309,8181,13634,2024,13647
4691,974,2916,4804,13228
7569,5692,4522,12416,9978
2060,9631,9056,1112,3274
4605,5165,6469,3782,9518
3935,5564,2731,2021,1325
9072,6524,2607,532,518
9686,8669,1230,12601,9708
10693,2036,758,7428,2492
10693,2036,758,7428,2492
9285,3960,12064,3217,12355
9285,3960,12064,3217,12355
5026,4520,9427,905,2205
13598,807,6922,7911,6084
11636,7596,1972,6752,1133
6084,7911,13598,10081,4522
528,7731,12538,5408,12489
6084,7911,1309,13634,5692
13622,10776,9933,432,4436
12719,852,389,12203,7601
12315,3072,1596,610,5835
5459,13327,2296,4111,12234
5957,11218,4676,11805,3739
12547,10223,2342,8630,7670
5788,490,833,3841,13857
6060,1185,1629,9615,14291
11694,13456,6650,49,12430
3472,2459,5959,5592,9448
3277,9912,12962,5617,6299
11768,12833,323,9059,6091
6557,760,6061,10792,10322
4594,1430,12428,12072,5924
5165,3782,9518,4605,6469
7752,1978,7526,10976,10520
1699,3629,9583,4305,13976
13808,5283,9755,9373,4387
5165,9518,3782,4605,6469
5165,9518,3782,4605,6469
8181,2024,1309,506,13634
1108,10776,4436,9933,13622
5165,3782,9518,4605,6469
8181,2024,1309,13634,506
12540,12485,12820,10960,7148
3830,467,13893,469,11146
7569,5692,4522,12416,9978
3277,8130,5617,11566,10126
7526,4894,1978,7752,10520
528,5408,6108,12538,13684
7526,1978,7752,10976,4894
5165,9518,3782,4605,5974
5957,11218,4676,11805,3739
6379,6922,13598,6084,7911
9686,8669,1230,3795,13909
5165,9518,4605,3782,6469
528,7731,12007,12489,10718
7494,7593,3472,11609,11101
6108,9397,3871,174,8411
69,9975,11252,12731,12111
8181,1309,2024,506,13634
69,1127,3095,3001,11252
3082,5308,13175,13498,2415
9088,12367,6921,2826,5308
1978,7752,7526,10520,10976
5162,2425,11948,5046,12324
7569,5692,4522,12416,9978
5957,4676,11218,11805,3739
1978,7752,7814,1092,10976
7834,5617,9174,603,6159
3277,9912,5617,6299,12962
12315,5835,10250,610,1596
12315,5835,10250,610,1596
12315,5835,10250,610,1596
1309,13634,8957,8181,2024
12641,2008,7401,11683,12196
7226,13838,13806,2138,3061
8181,1309,13634,2024,506
2024,506,1309,8181,13634
3795,6731,200,1230,1430
65,2447,5406,13667,14375
65,2447,5406,13667,14375
10718,12007,14224,12489,11083
7864,3366,2068,2243,13485
7685,10475,11612,12405,5346
7526,7752,10976,1978,1092
11683,12641,2008,7401,12806
7526,10520,7752,1978,1266
7201,12265,547,13054,11170
7201,12265,547,13054,11170
3871,9354,3166,4966,13402
1309,13634,8181,2024,13647
5835,11216,1596,12315,13389
1618,7516,8108,10067,6106
3472,7494,2459,5959,11101
9299,2444,1240,13879,4160
12315,8592,11840,11973,2797
496,13236,1496,1476,9576
3472,3819,2459,3099,5959
11206,469,2805,7855,8283
11399,8481,11663,9271,5218
3067,12246,14160,5306,11081
3067,12246,14160,5306,11081
12641,7401,11683,2008,12806
9686,1230,8669,12601,13909
528,5408,12538,13684,6108
5026,9597,905,5924,6821
6379,6922,1007,506,8181
5957,11218,4676,11805,3739
5308,3082,13175,13498,8851
9372,11298,13964,12836,4885
6379,6922,13598,8528,6084
6084,7911,13598,3776,585
12315,5835,1596,10250,3072
7494,11101,13011,7593,7575
7494,11101,13011,7593,7575
889,3841,5855,10258,13346
5165,3782,9518,4605,6469
12317,6060,1185,2143,5279
610,6419,11329,2731,5907
13435,5135,3144,1581,11684
5165,3782,9518,4605,6469
3277,5617,12473,6299,11566
3472,7494,11101,7593,13011
3082,13175,5308,13498,2415
2695,11232,11927,3421,1579
12693,3695,7141,3954,8738
7752,1978,10976,102,11361
3082,5308,13175,4565,2415
491,8757,10492,1805,10604
1309,13634,2024,8181,8957
2887,7980,4317,2250,7132
2607,4929,6524,518,9072
3871,4966,7806,174,8411
3795,6731,1430,200,1230
5369,9850,4172,5834,7700
5564,3935,1240,2021,9348
528,8630,12547,13965,10223
5008,1014,6503,1340,12027
12324,2425,1470,5162,11663
5543,5916,14539,5328,12795
9324,4482,22,11471,5655
4665,12693,1340,3416,7141
2021,11216,13389,5835,3072
5008,12591,5209,8032,11888
6084,7911,1309,5692,4237
1983,12989,11955,1706,9363
9125,3725,1621,9618,9090
10976,4696,739,11361,1978
12400,13456,12430,11186,49
12315,5835,14171,610,14438
5165,3782,4605,9518,6469
7526,7752,1978,10976,4894
6084,7911,6379,6922,13598
3784,7865,5325,13974,5256
1260,8249,1003,3286,9958
8937,13303,11041,8592,2302
1340,8116,8594,5008,5209
5617,12436,3186,3003,10424
7526,4894,7752,1978,10520
2990,12151,14069,8603,3133
3082,9088,13175,5308,2415
5530,6789,13366,4824,11194
11186,49,6650,9812,4150
3472,2459,5959,3099,9657
9155,4374,1625,14388,8181
6379,6922,13598,8528,6084
13208,6425,7737,10788,6296
2908,5084,9837,10265,99
7752,1978,10976,739,4696
6379,6922,13598,8528,6084
738,1502,11146,469,6163
14291,5279,6374,10203,6060
